"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id","country"
"580113","23271","CHRISTMAS TABLE CANDLE SILVER SPIKE",16,"2011-12-01 16:05:00","0.83","14766","United Kingdom"
"579196","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",2,"2011-11-28 15:54:00","4.13","14096","United Kingdom"
"542914","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",8,"2011-02-01 16:03:00","1.95","16161","United Kingdom"
"578534","84946","ANTIQUE SILVER T-LIGHT GLASS",6,"2011-11-24 14:51:00","1.25","15725","United Kingdom"
"572219","22804","CANDLEHOLDER PINK HANGING HEART",2,"2011-10-21 13:17:00","2.95","17463","United Kingdom"
"575602","84997B","CHILDRENS CUTLERY RETROSPOT RED",1,"2011-11-10 12:27:00","4.15","17059","United Kingdom"
"556501","22999","TRAVEL CARD WALLET RETRO PETALS",24,"2011-06-13 08:40:00","0.42","16700","United Kingdom"
"540994","79030G","TUMBLER NEW ENGLAND",12,"2011-01-13 09:29:00","1.65","13089","United Kingdom"
"579559","21899","GARAGE KEY FOB",1,"2011-11-30 11:30:00","0.65","16764","United Kingdom"
"572653","20725","LUNCH BAG RED RETROSPOT",3,"2011-10-25 12:12:00","1.65","15861","United Kingdom"
"565117","84946","ANTIQUE SILVER T-LIGHT GLASS",24,"2011-09-01 11:33:00","1.25","13089","United Kingdom"
"557790","21175","GIN + TONIC DIET METAL SIGN",12,"2011-06-22 16:33:00","2.55","14099","United Kingdom"
"570167","20725","LUNCH BAG RED RETROSPOT",10,"2011-10-07 14:04:00","1.65","15615","United Kingdom"
"538363","22785","SQUARECUSHION COVER PINK UNION FLAG",2,"2010-12-10 17:14:00","6.75","18016","United Kingdom"
"569369","22963","JAM JAR WITH BLUE LID",12,"2011-10-03 15:32:00","0.85","15105","United Kingdom"
"554787","21175","GIN + TONIC DIET METAL SIGN",4,"2011-05-26 11:51:00","2.55","16356","United Kingdom"
"539920","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",1,"2010-12-23 11:06:00","2.95","14085","United Kingdom"
"575964","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"2011-11-13 12:31:00","8.95","15021","United Kingdom"
"568340","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-09-26 14:54:00","1.25","13866","United Kingdom"
"549316","20725","LUNCH BAG RED RETROSPOT",10,"2011-04-08 09:54:00","1.65","12705","Germany"
"558920","23236","DOILEY BISCUIT TIN",6,"2011-07-05 09:57:00","2.89","15078","United Kingdom"
"551809","22502","PICNIC BASKET WICKER 60 PIECES",16,"2011-05-04 11:32:00","4.95","17511","United Kingdom"
"572195","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"2011-10-21 11:49:00","8.95","14562","United Kingdom"
"573096","23236","DOILEY BISCUIT TIN",6,"2011-10-27 14:40:00","2.89","14004","United Kingdom"
"573886","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",12,"2011-11-01 13:37:00","0.83","14401","United Kingdom"
"552965","82001S","SILVER RECORD COVER FRAME",8,"2011-05-12 13:10:00","3.75","13477","United Kingdom"
"568245","23437","50'S CHRISTMAS GIFT BAG LARGE",12,"2011-09-26 12:23:00","1.25","13867","United Kingdom"
"567656","22939","ADULT APRON APPLE DELIGHT",1,"2011-09-21 14:40:00","10.79","14096","United Kingdom"
"571275","23194","GYMKHANA TREASURE BOOK BOX",1,"2011-10-16 12:28:00","2.25","15994","United Kingdom"
"540968","22837","HOT WATER BOTTLE BABUSHKA",3,"2011-01-12 13:40:00","4.65","17338","United Kingdom"
"574721","22785","SQUARECUSHION COVER PINK UNION FLAG",1,"2011-11-06 14:43:00","6.75","17920","United Kingdom"
"558704","23126","DOLLCRAFT GIRL AMELIE",4,"2011-07-01 12:50:00","4.95","17505","United Kingdom"
"559877","23127","DOLLCRAFT GIRL NICOLE",3,"2011-07-13 11:17:00","4.95","15561","United Kingdom"
"570273","23126","DOLLCRAFT GIRL AMELIE",4,"2011-10-10 10:51:00","4.95","13373","United Kingdom"
"574279","23109","LED TEA LIGHTS",2,"2011-11-03 14:47:00","2.89","14878","United Kingdom"
"567868","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-09-22 14:18:00","1.25","17603","United Kingdom"
"556246","23091","METAL HERB GERDEN CONTAINER",1,"2011-06-09 16:16:00","6.25","16113","United Kingdom"
"572866","23543","KEEP CALM WALL ART",2,"2011-10-26 13:07:00","8.25","15005","United Kingdom"
"568793","23031","DOORKNOB CRACKED GLAZE PINK",6,"2011-09-29 09:55:00","1.65","16011","United Kingdom"
"565675","23065","LARGE DECO JEWELLERY STAND",24,"2011-09-06 09:51:00","11.15","15513","United Kingdom"
"575584","23209","LUNCH BAG DOILEY PATTERN",10,"2011-11-10 11:55:00","1.65","12682","France"
"543594","22813","PACK 3 BOXES BIRD PANETTONE",24,"2011-02-10 12:15:00","1.95","18093","United Kingdom"
"569844","23360","SET 8 CANDLES VINTAGE DOILEY",12,"2011-10-06 13:30:00","1.95","12626","Germany"
"558760","20725","LUNCH BAG RED RETROSPOT",6,"2011-07-03 12:38:00","1.65","16918","United Kingdom"
"540413","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",6,"2011-01-07 10:29:00","3.75","15194","United Kingdom"
"538378","82001S","SILVER RECORD COVER FRAME",1,"2010-12-12 11:26:00","3.75","14577","United Kingdom"
"573381","84946","ANTIQUE SILVER T-LIGHT GLASS",6,"2011-10-30 14:05:00","1.25","17590","United Kingdom"
"575726","23209","LUNCH BAG DOILEY PATTERN",1,"2011-11-10 19:12:00","1.65","16791","United Kingdom"
"556937","22602","CHRISTMAS RETROSPOT HEART WOOD",24,"2011-06-15 16:05:00","0.85","17716","United Kingdom"
"575972","23035","DOORKNOB CERAMIC IVORY",1,"2011-11-13 13:01:00","1.45","14499","United Kingdom"
"570672","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,"2011-10-11 14:52:00","2.95","12536","France"
"575063","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",3,"2011-11-08 12:32:00","0.83","16764","United Kingdom"
"565458","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",10,"2011-09-05 09:16:00","2.08","16523","United Kingdom"
"578088","23489","GARLAND, VINTAGE BELLS",4,"2011-11-22 16:47:00","2.89","16376","United Kingdom"
"549729","22804","CANDLEHOLDER PINK HANGING HEART",2,"2011-04-11 16:17:00","2.95","13634","United Kingdom"
"546774","22785","SQUARECUSHION COVER PINK UNION FLAG",2,"2011-03-16 15:45:00","6.75","14505","United Kingdom"
"560453","23168","CLASSIC CAFE SUGAR DISPENSER",12,"2011-07-19 09:52:00","1.25","13209","United Kingdom"
"548493","84946","ANTIQUE SILVER T-LIGHT GLASS",72,"2011-03-31 13:14:00","1.06","16839","United Kingdom"
"578358","22804","CANDLEHOLDER PINK HANGING HEART",160,"2011-11-24 10:35:00","2.55","15482","United Kingdom"
"575936","23232","WRAP VINTAGE LEAF DESIGN",25,"2011-11-13 11:21:00","0.42","17041","United Kingdom"
"577057","23282","FOLDING BUTTERFLY MIRROR IVORY",1,"2011-11-17 14:26:00","0.83","12748","United Kingdom"
"560034","23236","DOILEY BISCUIT TIN",6,"2011-07-14 13:35:00","2.89","13933","United Kingdom"
"547925","22999","TRAVEL CARD WALLET RETRO PETALS",24,"2011-03-28 13:57:00","0.42","12481","Germany"
"571035","23209","LUNCH BAG DOILEY PATTERN",10,"2011-10-13 12:50:00","1.65","12446","RSA"
"567635","23342","MINT DINER CLOCK",2,"2011-09-21 13:41:00","8.5","16523","United Kingdom"
"554261","21175","GIN + TONIC DIET METAL SIGN",2,"2011-05-23 12:32:00","2.55","16033","United Kingdom"
"568198","85123A","CREAM HANGING HEART T-LIGHT HOLDER",4,"2011-09-25 14:52:00","2.95","16771","United Kingdom"
"568176","23390","DOLLY GIRL MINI BACKPACK",4,"2011-09-25 13:25:00","4.15","12685","France"
"568203","23396","BUTTERFLY CUSHION COVER",4,"2011-09-25 15:15:00","3.75","13435","United Kingdom"
"576200","23454","SET OF 3 MINI HANGING PORTRAITS",3,"2011-11-14 12:14:00","4.15","15572","United Kingdom"
"570910","23251","ENAMEL MUG PANTRY",12,"2011-10-13 10:55:00","1.25","15489","United Kingdom"
"557615","20725","LUNCH BAG RED RETROSPOT",10,"2011-06-21 13:24:00","1.65","15498","United Kingdom"
"575725","22847","BREAD BIN DINER STYLE IVORY",4,"2011-11-10 18:46:00","14.95","13098","United Kingdom"
"566426","23035","DOORKNOB CERAMIC IVORY",18,"2011-09-12 14:23:00","1.45","17865","United Kingdom"
"551857","22776","CAKESTAND, 3 TIER, LOVEHEART",2,"2011-05-04 15:33:00","9.95","13037","United Kingdom"
"577820","23169","CLASSIC GLASS COOKIE JAR",18,"2011-11-22 09:24:00","3.75","13408","United Kingdom"
"562587","23209","LUNCH BAG DOILEY PATTERN",10,"2011-08-07 14:34:00","1.65","15640","United Kingdom"
"579254","23031","DOORKNOB CRACKED GLAZE PINK",12,"2011-11-28 17:05:00","1.65","14511","United Kingdom"
"559937","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-07-14 10:11:00","2.08","13577","United Kingdom"
"577336","23502","PLAYING CARDS VINTAGE DOILEY",12,"2011-11-18 14:50:00","1.25","14793","United Kingdom"
"548218","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",10,"2011-03-30 09:36:00","1.95","13999","United Kingdom"
"554814","85123A","CREAM HANGING HEART T-LIGHT HOLDER",12,"2011-05-26 13:34:00","2.95","16609","United Kingdom"
"568938","23249","ENAMEL DINNER PLATE PANTRY",3,"2011-09-29 14:46:00","1.65","17220","United Kingdom"
"580523","85123A","CREAM HANGING HEART T-LIGHT HOLDER",2,"2011-12-04 15:00:00","2.95","17827","United Kingdom"
"569650","23527","ANIMALS AND NATURE WALL ART",48,"2011-10-05 12:44:00","3.29","12415","Australia"
"563937","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-08-22 09:10:00","1.25","18204","United Kingdom"
"577540","23465","TUSCAN VILLA BIRD FEEDER",1,"2011-11-20 14:28:00","8.25","14984","United Kingdom"
"539421","22963","JAM JAR WITH BLUE LID",12,"2010-12-17 14:21:00","0.85","14016","EIRE"
"560875","21811","CHRISTMAS HANGING HEART WITH BELL",12,"2011-07-21 15:12:00","1.25","13562","United Kingdom"
"577520","23489","GARLAND, VINTAGE BELLS",3,"2011-11-20 13:20:00","2.89","14553","United Kingdom"
"577020","23489","GARLAND, VINTAGE BELLS",6,"2011-11-17 12:32:00","2.89","17147","United Kingdom"
"575367","22602","CHRISTMAS RETROSPOT HEART WOOD",12,"2011-11-09 15:05:00","0.85","15114","United Kingdom"
"544664","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-02-22 14:55:00","1.25","16045","United Kingdom"
"570467","23256","CHILDRENS CUTLERY SPACEBOY",4,"2011-10-10 16:06:00","4.15","12607","USA"
"573338","84997B","CHILDRENS CUTLERY RETROSPOT RED",3,"2011-10-30 11:47:00","4.15","14546","United Kingdom"
"553212","23191","BUNDLE OF 3 RETRO EXERCISE BOOKS",12,"2011-05-16 09:42:00","1.65","15358","United Kingdom"
"553879","23057","BEADED CHANDELIER T-LIGHT HOLDER",8,"2011-05-19 15:15:00","4.95","15791","United Kingdom"
"579251","82600","N0 SINGING METAL SIGN",96,"2011-11-28 16:39:00","2.41","17450","United Kingdom"
"577600","23209","LUNCH BAG DOILEY PATTERN",10,"2011-11-21 08:28:00","1.65","14447","United Kingdom"
"538529","22837","HOT WATER BOTTLE BABUSHKA",4,"2010-12-13 10:24:00","4.65","14290","United Kingdom"
"578952","23130","MISELTOE HEART WREATH",3,"2011-11-27 14:43:00","4.15","18112","United Kingdom"
"575298","23203","JUMBO BAG DOILEY PATTERNS",1,"2011-11-09 12:29:00","2.08","17841","United Kingdom"
"568101","22812","PACK 3 BOXES CHRISTMAS PANETTONE",12,"2011-09-23 15:21:00","1.95","15978","United Kingdom"
"553485","23131","MISELTOE HEART WREATH CREAM",2,"2011-05-17 12:25:00","4.15","13208","United Kingdom"
"537176","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2010-12-05 13:26:00","1.25","16411","United Kingdom"
"573509","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-10-31 12:21:00","2.08","16169","United Kingdom"
"537196","21811","CHRISTMAS HANGING HEART WITH BELL",1,"2010-12-05 13:55:00","1.25","15426","United Kingdom"
"568661","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",1,"2011-09-28 12:34:00","8.95","18109","United Kingdom"
"558924","22197","POPCORN HOLDER",100,"2011-07-05 10:07:00","0.72","15785","United Kingdom"
"565318","84997D","CHILDRENS CUTLERY POLKADOT PINK",8,"2011-09-02 13:01:00","4.15","12921","United Kingdom"
"566317","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2011-09-12 10:19:00","0.55","13375","United Kingdom"
"564555","22197","POPCORN HOLDER",4,"2011-08-25 19:45:00","0.85","12748","United Kingdom"
"575324","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"2011-11-09 13:45:00","8.95","14240","United Kingdom"
"538006","85123A","CREAM HANGING HEART T-LIGHT HOLDER",32,"2010-12-09 12:13:00","2.55","14987","United Kingdom"
"562892","22812","PACK 3 BOXES CHRISTMAS PANETTONE",12,"2011-08-10 12:24:00","1.95","16292","United Kingdom"
"563239","23103","BELL HEART DECORATION",2,"2011-08-15 10:02:00","1.65","15048","United Kingdom"
"578998","23214","BELL HEART ANTIQUE GOLD",1,"2011-11-27 16:05:00","2.08","15436","United Kingdom"
"556072","23126","DOLLCRAFT GIRL AMELIE",12,"2011-06-08 14:57:00","4.95","16126","United Kingdom"
"577053","22595","CHRISTMAS GINGHAM HEART",12,"2011-11-17 14:17:00","0.85","13001","United Kingdom"
"567672","22776","CAKESTAND, 3 TIER, LOVEHEART",1,"2011-09-21 15:39:00","9.95","16085","United Kingdom"
"548670","22972","CHILDREN'S SPACEBOY MUG",2,"2011-04-01 15:37:00","1.65","15356","United Kingdom"
"559316","23306","SET OF 36 DOILIES PANTRY DESIGN",12,"2011-07-07 13:54:00","1.45","12647","Germany"
"567699","84997B","CHILDRENS CUTLERY RETROSPOT RED",4,"2011-09-22 09:16:00","4.15","17466","United Kingdom"
"561037","23252","ENAMEL JUG PANTRY",4,"2011-07-24 11:55:00","3.75","12472","Germany"
"551564","20725","LUNCH BAG RED RETROSPOT",10,"2011-05-03 10:56:00","1.65","16609","United Kingdom"
"548715","21175","GIN + TONIC DIET METAL SIGN",2,"2011-04-03 15:22:00","2.55","17758","United Kingdom"
"551387","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"2011-04-28 11:40:00","8.95","14240","United Kingdom"
"567459","23029","DOORKNOB CRACKED GLAZE GREEN",6,"2011-09-20 12:21:00","1.65","14221","United Kingdom"
"567935","23209","LUNCH BAG DOILEY PATTERN",10,"2011-09-22 18:07:00","1.65","13320","United Kingdom"
"558382","23029","DOORKNOB CRACKED GLAZE GREEN",24,"2011-06-28 17:28:00","1.65","17997","United Kingdom"
"564727","84997B","CHILDRENS CUTLERY RETROSPOT RED",2,"2011-08-28 12:31:00","4.15","16686","United Kingdom"
"571294","23283","DOORMAT VINTAGE LEAF",1,"2011-10-16 16:09:00","8.25","16987","United Kingdom"
"557639","23128","DOLLCRAFT BOY JEAN-PAUL",1,"2011-06-21 16:13:00","4.95","12933","United Kingdom"
"567378","22847","BREAD BIN DINER STYLE IVORY",1,"2011-09-20 10:01:00","16.95","14911","EIRE"
"565453","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-09-04 16:05:00","2.08","15136","United Kingdom"
"569360","23535","BICYCLE SAFTEY WALL ART",2,"2011-10-03 14:59:00","5.95","14653","United Kingdom"
"577691","20725","LUNCH BAG RED RETROSPOT",2,"2011-11-21 11:34:00","1.65","14587","United Kingdom"
"575681","23484","HEART TRELLIS TRIPLE T-LIGHT HOLDER",1,"2011-11-10 15:32:00","2.89","16903","United Kingdom"
"565439","21899","GARAGE KEY FOB",24,"2011-09-04 13:56:00","0.65","14852","United Kingdom"
"575848","23169","CLASSIC GLASS COOKIE JAR",4,"2011-11-11 12:10:00","4.15","14178","United Kingdom"
"542122","71459","HANGING JAM JAR T-LIGHT HOLDER",24,"2011-01-25 14:36:00","0.85","17082","United Kingdom"
"579135","44235","ASS COL CIRCLE MOBILE",1,"2011-11-28 12:44:00","0.42","18096","United Kingdom"
"562218","23169","CLASSIC GLASS COOKIE JAR",6,"2011-08-03 14:07:00","4.15","13851","United Kingdom"
"579560","22197","POPCORN HOLDER",15,"2011-11-30 11:31:00","0.85","15039","United Kingdom"
"536789","22632","HAND WARMER RED POLKA DOT",6,"2010-12-02 15:25:00","1.85","17850","United Kingdom"
"544690","85123A","CREAM HANGING HEART T-LIGHT HOLDER",32,"2011-02-23 08:48:00","2.55","14156","EIRE"
"555851","22896","PEG BAG APPLE DESIGN",2,"2011-06-07 13:37:00","2.55","13050","United Kingdom"
"574310","23203","JUMBO BAG DOILEY PATTERNS",6,"2011-11-03 16:56:00","2.08","13467","United Kingdom"
"564849","85123A","CREAM HANGING HEART T-LIGHT HOLDER",32,"2011-08-30 15:42:00","2.55","17675","United Kingdom"
"544450","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",5,"2011-02-20 12:23:00","4.15","17811","United Kingdom"
"574575","23526","DOG LICENCE WALL ART",2,"2011-11-04 17:03:00","5.95","14971","United Kingdom"
"566018","23280","FOLDING BUTTERFLY MIRROR HOT PINK",2,"2011-09-08 12:42:00","0.83","13137","United Kingdom"
"580272","22632","HAND WARMER RED POLKA DOT",2,"2011-12-02 12:52:00","2.1","15547","United Kingdom"
"572088","23366","SET 12 COLOUR PENCILS DOILEY",2,"2011-10-20 14:33:00","0.65","14585","United Kingdom"
"542405","22776","CAKESTAND, 3 TIER, LOVEHEART",3,"2011-01-27 16:11:00","9.95","13534","United Kingdom"
"575895","21818","GLITTER CHRISTMAS HEART",1,"2011-11-11 14:50:00","0.39","17052","United Kingdom"
"577542","22197","POPCORN HOLDER",3,"2011-11-20 14:33:00","0.85","13565","United Kingdom"
"559687","22985","WRAP BILLBOARD FONTS DESIGN",25,"2011-07-11 15:28:00","0.42","17966","United Kingdom"
"575681","23465","TUSCAN VILLA BIRD FEEDER",1,"2011-11-10 15:32:00","8.25","16903","United Kingdom"
"539470","21232","STRAWBERRY CERAMIC TRINKET BOX",1,"2010-12-19 14:03:00","1.25","14472","United Kingdom"
"555921","20725","LUNCH BAG RED RETROSPOT",10,"2011-06-07 16:42:00","1.65","15449","United Kingdom"
"545067","85123A","CREAM HANGING HEART T-LIGHT HOLDER",3,"2011-02-27 14:49:00","2.95","17894","United Kingdom"
"544903","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-02-24 13:43:00","2.95","18065","United Kingdom"
"552951","23109","LED TEA LIGHTS",12,"2011-05-12 12:05:00","2.89","14988","United Kingdom"
"570129","22584","PACK OF 6 PANETTONE GIFT BOXES",12,"2011-10-07 13:34:00","2.55","12885","United Kingdom"
"553891","23103","BELL HEART DECORATION",24,"2011-05-19 16:47:00","1.65","16839","United Kingdom"
"577602","23126","DOLLCRAFT GIRL AMELIE",4,"2011-11-21 08:37:00","4.95","16139","United Kingdom"
"563097","23252","ENAMEL JUG PANTRY",4,"2011-08-12 09:11:00","3.75","17642","United Kingdom"
"558114","23029","DOORKNOB CRACKED GLAZE GREEN",6,"2011-06-27 08:49:00","1.65","14911","EIRE"
"550297","22999","TRAVEL CARD WALLET RETRO PETALS",24,"2011-04-15 15:58:00","0.42","14056","United Kingdom"
"552296","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2011-05-08 14:09:00","0.85","15518","United Kingdom"
"541684","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",1,"2011-01-20 15:22:00","2.95","15498","United Kingdom"
"569590","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-10-05 11:25:00","2.95","13949","United Kingdom"
"550321","21175","GIN + TONIC DIET METAL SIGN",1,"2011-04-17 12:49:00","2.55","16770","United Kingdom"
"550315","23232","WRAP VINTAGE LEAF DESIGN",25,"2011-04-17 11:44:00","0.42","17990","United Kingdom"
"541241","85184C","S/4 VALENTINE DECOUPAGE HEART BOX",2,"2011-01-16 11:08:00","2.95","13782","United Kingdom"
"580540","23283","DOORMAT VINTAGE LEAF",2,"2011-12-05 08:49:00","8.25","13417","United Kingdom"
"555852","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,"2011-06-07 13:38:00","2.95","17429","United Kingdom"
"568792","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-09-29 09:53:00","2.08","18192","United Kingdom"
"549118","22595","CHRISTMAS GINGHAM HEART",12,"2011-04-06 13:18:00","0.85","14911","EIRE"
"553897","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-05-19 17:23:00","1.25","14911","EIRE"
"567610","22584","PACK OF 6 PANETTONE GIFT BOXES",144,"2011-09-21 11:30:00","2.1","17511","United Kingdom"
"564227","23209","LUNCH BAG DOILEY PATTERN",20,"2011-08-24 10:19:00","1.65","15249","United Kingdom"
"577701","23237","SET OF 4 KNICK KNACK TINS LEAF",3,"2011-11-21 12:11:00","4.15","13673","United Kingdom"
"553546","22466","FAIRY TALE COTTAGE NIGHT LIGHT",192,"2011-05-17 15:42:00","1.65","12415","Australia"
"570009","23436","GIFT BAG LARGE VINTAGE CHRISTMAS",12,"2011-10-07 09:38:00","1.25","14138","United Kingdom"
"562430","22197","POPCORN HOLDER",6,"2011-08-04 17:26:00","0.85","18109","United Kingdom"
"559878","21175","GIN + TONIC DIET METAL SIGN",2,"2011-07-13 11:19:00","2.55","15493","United Kingdom"
"575989","22778","GLASS BELL JAR SMALL",1,"2011-11-13 14:20:00","3.95","14698","United Kingdom"
"553886","22776","CAKESTAND, 3 TIER, LOVEHEART",2,"2011-05-19 15:53:00","9.95","15648","United Kingdom"
"571098","22595","CHRISTMAS GINGHAM HEART",8,"2011-10-13 15:38:00","0.85","17841","United Kingdom"
"539586","21109","LARGE CAKE TOWEL CHOCOLATE SPOTS",24,"2010-12-20 13:08:00","1.95","14298","United Kingdom"
"551650","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-05-03 12:02:00","1.25","13089","United Kingdom"
"575297","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-11-09 12:26:00","2.95","15134","United Kingdom"
"562779","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",1,"2011-08-09 12:58:00","0.83","17841","United Kingdom"
